x,y,width,height,attempt,log_attempt,made,miss,made2,made3,miss2,miss3
98,87,1,1,6,0.7781512503836436,2,4,0,2,0,4
99,87,1,1,4,0.6020599913279624,0,4,0,0,0,4
1,88,1,1,2,0.3010299956639812,0,2,0,0,0,2
2,88,1,1,7,0.8450980400142568,3,4,0,3,0,4
3,88,1,1,38,1.5797835966168101,14,24,0,14,0,24
4,88,1,1,102,2.0086001717619175,40,62,0,40,0,62
5,88,1,1,194,2.287801729930226,70,124,0,70,0,124
6,88,1,1,271,2.432969290874406,95,176,0,95,0,176
7,88,1,1,162,2.2095150145426308,50,112,0,50,0,112
8,88,1,1,21,1.3222192947339193,8,13,0,8,0,13
10,88,1,1,4,0.6020599913279624,2,2,2,0,2,0
11,88,1,1,5,0.6989700043360189,3,2,3,0,2,0
12,88,1,1,6,0.7781512503836436,2,4,2,0,4,0
13,88,1,1,2,0.3010299956639812,2,0,2,0,0,0
14,88,1,1,9,0.9542425094393249,2,7,2,0,7,0
15,88,1,1,3,0.47712125471966244,1,2,1,0,2,0
16,88,1,1,6,0.7781512503836436,3,3,3,0,3,0
17,88,1,1,9,0.9542425094393249,4,5,4,0,5,0
18,88,1,1,10,1.0,5,5,5,0,5,0
19,88,1,1,12,1.0791812460476249,4,8,4,0,8,0
20,88,1,1,17,1.2304489213782739,4,13,4,0,13,0
21,88,1,1,14,1.146128035678238,8,6,8,0,6,0
22,88,1,1,14,1.146128035678238,5,9,5,0,9,0
23,88,1,1,21,1.3222192947339193,6,15,6,0,15,0
24,88,1,1,12,1.0791812460476249,2,10,2,0,10,0
25,88,1,1,19,1.2787536009528289,6,13,6,0,13,0
26,88,1,1,28,1.4471580313422192,6,22,6,0,22,0
27,88,1,1,26,1.414973347970818,12,14,12,0,14,0
28,88,1,1,21,1.3222192947339193,13,8,13,0,8,0
29,88,1,1,20,1.3010299956639813,9,11,9,0,11,0
30,88,1,1,18,1.255272505103306,3,15,3,0,15,0
31,88,1,1,21,1.3222192947339193,9,12,9,0,12,0
32,88,1,1,20,1.3010299956639813,6,14,6,0,14,0
33,88,1,1,20,1.3010299956639813,6,14,6,0,14,0
34,88,1,1,19,1.2787536009528289,5,14,5,0,14,0
35,88,1,1,21,1.3222192947339193,6,15,6,0,15,0
36,88,1,1,20,1.3010299956639813,5,15,5,0,15,0
37,88,1,1,13,1.1139433523068367,3,10,3,0,10,0
38,88,1,1,31,1.4913616938342726,4,27,4,0,27,0
39,88,1,1,15,1.1760912590556813,4,11,4,0,11,0
40,88,1,1,42,1.6232492903979006,16,26,16,0,26,0
41,88,1,1,59,1.7708520116421442,28,31,28,0,31,0
42,88,1,1,88,1.9444826721501687,35,53,35,0,53,0
43,88,1,1,99,1.99563519459755,43,56,43,0,56,0
44,88,1,1,163,2.2121876044039577,85,78,85,0,78,0
45,88,1,1,279,2.4456042032735974,161,118,161,0,118,0
46,88,1,1,475,2.6766936096248664,282,193,282,0,193,0
47,88,1,1,584,2.7664128471123997,382,202,382,0,202,0
48,88,1,1,437,2.640481436970422,303,134,303,0,134,0
49,88,1,1,455,2.6580113966571126,342,113,342,0,113,0
50,88,1,1,3210,3.506505032404872,2343,867,2343,0,867,0
51,88,1,1,493,2.69284691927723,402,91,402,0,90,1
52,88,1,1,358,2.5538830266438746,273,85,273,0,85,0
53,88,1,1,548,2.738780558484369,417,131,417,0,131,0
54,88,1,1,529,2.7234556720351857,398,131,398,0,131,0
55,88,1,1,489,2.6893088591236203,332,157,332,0,157,0
56,88,1,1,285,2.45484486000851,187,98,187,0,98,0
57,88,1,1,158,2.1986570869544226,106,52,106,0,52,0
58,88,1,1,141,2.1492191126553797,82,59,82,0,59,0
59,88,1,1,78,1.8920946026904804,46,32,46,0,32,0
60,88,1,1,82,1.9138138523837167,47,35,47,0,35,0
61,88,1,1,23,1.3617278360175928,11,12,11,0,12,0
62,88,1,1,15,1.1760912590556813,6,9,6,0,9,0
63,88,1,1,19,1.2787536009528289,12,7,12,0,7,0
64,88,1,1,20,1.3010299956639813,10,10,10,0,10,0
65,88,1,1,12,1.0791812460476249,4,8,4,0,8,0
66,88,1,1,14,1.146128035678238,3,11,3,0,11,0
67,88,1,1,22,1.3424226808222062,8,14,8,0,14,0
68,88,1,1,22,1.3424226808222062,5,17,5,0,17,0
69,88,1,1,20,1.3010299956639813,8,12,8,0,12,0
70,88,1,1,13,1.1139433523068367,4,9,4,0,9,0
71,88,1,1,10,1.0,3,7,3,0,7,0
72,88,1,1,12,1.0791812460476249,4,8,4,0,8,0
73,88,1,1,16,1.2041199826559248,6,10,6,0,10,0
74,88,1,1,7,0.8450980400142568,3,4,3,0,4,0
75,88,1,1,27,1.4313637641589874,10,17,10,0,17,0
76,88,1,1,14,1.146128035678238,2,12,2,0,12,0
77,88,1,1,18,1.255272505103306,8,10,8,0,10,0
78,88,1,1,15,1.1760912590556813,3,12,3,0,12,0
79,88,1,1,14,1.146128035678238,4,10,4,0,10,0
80,88,1,1,12,1.0791812460476249,4,8,4,0,8,0
81,88,1,1,14,1.146128035678238,6,8,6,0,8,0
82,88,1,1,13,1.1139433523068367,6,7,6,0,7,0
83,88,1,1,7,0.8450980400142568,1,6,1,0,6,0
84,88,1,1,15,1.1760912590556813,7,8,7,0,8,0
85,88,1,1,13,1.1139433523068367,4,9,4,0,9,0
86,88,1,1,8,0.9030899869919435,2,6,2,0,6,0
87,88,1,1,4,0.6020599913279624,0,4,0,0,4,0
88,88,1,1,9,0.9542425094393249,1,8,1,0,8,0
89,88,1,1,3,0.47712125471966244,1,2,1,0,2,0
90,88,1,1,1,0.0,0,1,0,0,1,0
92,88,1,1,1,0.0,1,0,0,1,0,0
93,88,1,1,51,1.7075701760979363,18,33,0,18,0,33
94,88,1,1,140,2.146128035678238,65,75,0,65,0,75
95,88,1,1,194,2.287801729930226,83,111,0,83,0,111
96,88,1,1,120,2.0791812460476247,39,81,0,39,0,81
97,88,1,1,33,1.5185139398778875,11,22,0,11,0,22
98,88,1,1,4,0.6020599913279624,2,2,0,2,0,2
2,89,1,1,10,1.0,2,8,0,2,0,8
3,89,1,1,28,1.4471580313422192,5,23,0,5,0,23
4,89,1,1,82,1.9138138523837167,33,49,0,33,0,49
5,89,1,1,182,2.2600713879850747,64,118,0,64,0,118
6,89,1,1,209,2.3201462861110542,69,140,0,69,0,140
7,89,1,1,120,2.0791812460476247,42,78,0,42,0,78
8,89,1,1,19,1.2787536009528289,3,16,0,3,0,16
11,89,1,1,5,0.6989700043360189,3,2,3,0,2,0
12,89,1,1,2,0.3010299956639812,1,1,1,0,1,0
13,89,1,1,4,0.6020599913279624,0,4,0,0,4,0
14,89,1,1,8,0.9030899869919435,2,6,2,0,6,0
15,89,1,1,7,0.8450980400142568,2,5,2,0,5,0
16,89,1,1,9,0.9542425094393249,3,6,3,0,6,0
17,89,1,1,8,0.9030899869919435,3,5,3,0,5,0
18,89,1,1,6,0.7781512503836436,2,4,2,0,4,0
19,89,1,1,8,0.9030899869919435,4,4,4,0,4,0
20,89,1,1,15,1.1760912590556813,4,11,4,0,11,0
21,89,1,1,13,1.1139433523068367,1,12,1,0,12,0
22,89,1,1,10,1.0,4,6,4,0,6,0
23,89,1,1,20,1.3010299956639813,11,9,11,0,9,0
24,89,1,1,23,1.3617278360175928,9,14,9,0,14,0
25,89,1,1,14,1.146128035678238,7,7,7,0,7,0
26,89,1,1,21,1.3222192947339193,5,16,5,0,16,0
27,89,1,1,20,1.3010299956639813,5,15,5,0,15,0
28,89,1,1,22,1.3424226808222062,6,16,6,0,16,0
29,89,1,1,28,1.4471580313422192,8,20,8,0,20,0
30,89,1,1,24,1.380211241711606,9,15,9,0,15,0
31,89,1,1,18,1.255272505103306,8,10,8,0,10,0
32,89,1,1,24,1.380211241711606,10,14,10,0,14,0
33,89,1,1,26,1.414973347970818,5,21,5,0,21,0
34,89,1,1,23,1.3617278360175928,8,15,8,0,15,0
35,89,1,1,26,1.414973347970818,9,17,9,0,17,0
36,89,1,1,30,1.4771212547196624,9,21,9,0,21,0
37,89,1,1,24,1.380211241711606,4,20,4,0,20,0
38,89,1,1,33,1.5185139398778875,8,25,8,0,25,0
39,89,1,1,26,1.414973347970818,12,14,12,0,14,0
40,89,1,1,58,1.7634279935629373,24,34,24,0,34,0
41,89,1,1,72,1.8573324964312685,33,39,33,0,39,0
42,89,1,1,101,2.0043213737826426,48,53,48,0,53,0
43,89,1,1,135,2.130333768495006,74,61,74,0,61,0
44,89,1,1,261,2.416640507338281,140,121,140,0,121,0
45,89,1,1,376,2.575187844927661,226,150,226,0,150,0
46,89,1,1,562,2.749736315569061,377,185,377,0,185,0
47,89,1,1,670,2.8260748027008264,443,227,443,0,227,0
48,89,1,1,548,2.738780558484369,382,166,382,0,166,0
49,89,1,1,597,2.775974331129369,459,138,459,0,138,0
50,89,1,1,3298,3.5182506513085,2371,927,2371,0,927,0
51,89,1,1,473,2.6748611407378116,376,97,376,0,97,0
52,89,1,1,346,2.5390760987927767,254,92,254,0,92,0
53,89,1,1,450,2.6532125137753435,342,108,342,0,108,0
54,89,1,1,406,2.6085260335771943,288,118,288,0,118,0
55,89,1,1,323,2.509202522331103,212,111,212,0,111,0
56,89,1,1,235,2.3710678622717363,139,96,139,0,96,0
57,89,1,1,116,2.0644579892269186,68,48,68,0,48,0
58,89,1,1,84,1.9242792860618816,41,43,41,0,43,0
59,89,1,1,77,1.8864907251724818,32,45,32,0,45,0
60,89,1,1,58,1.7634279935629373,20,38,20,0,38,0
61,89,1,1,21,1.3222192947339193,9,12,9,0,12,0
62,89,1,1,24,1.380211241711606,4,20,4,0,20,0
63,89,1,1,19,1.2787536009528289,9,10,9,0,10,0
64,89,1,1,17,1.2304489213782739,4,13,4,0,13,0
65,89,1,1,8,0.9030899869919435,3,5,3,0,5,0
66,89,1,1,9,0.9542425094393249,2,7,2,0,7,0
67,89,1,1,11,1.0413926851582251,2,9,2,0,9,0
68,89,1,1,16,1.2041199826559248,2,14,2,0,14,0
69,89,1,1,14,1.146128035678238,6,8,6,0,8,0
70,89,1,1,13,1.1139433523068367,5,8,5,0,8,0
71,89,1,1,16,1.2041199826559248,8,8,8,0,8,0
72,89,1,1,16,1.2041199826559248,2,14,2,0,14,0
73,89,1,1,15,1.1760912590556813,6,9,6,0,9,0
74,89,1,1,14,1.146128035678238,6,8,6,0,8,0
75,89,1,1,28,1.4471580313422192,9,19,9,0,19,0
76,89,1,1,14,1.146128035678238,4,10,4,0,10,0
77,89,1,1,14,1.146128035678238,5,9,5,0,9,0
78,89,1,1,7,0.8450980400142568,2,5,2,0,5,0
79,89,1,1,15,1.1760912590556813,6,9,6,0,9,0
80,89,1,1,11,1.0413926851582251,6,5,6,0,5,0
81,89,1,1,9,0.9542425094393249,5,4,5,0,4,0
82,89,1,1,18,1.255272505103306,9,9,9,0,9,0
83,89,1,1,6,0.7781512503836436,3,3,3,0,3,0
84,89,1,1,13,1.1139433523068367,2,11,2,0,11,0
85,89,1,1,9,0.9542425094393249,0,9,0,0,9,0
86,89,1,1,7,0.8450980400142568,5,2,5,0,2,0
87,89,1,1,7,0.8450980400142568,3,4,3,0,4,0
88,89,1,1,3,0.47712125471966244,0,3,0,0,3,0
89,89,1,1,1,0.0,0,1,0,0,1,0
90,89,1,1,3,0.47712125471966244,2,1,2,0,1,0
92,89,1,1,5,0.6989700043360189,2,3,0,2,0,3
93,89,1,1,50,1.6989700043360187,20,30,0,20,0,30
94,89,1,1,179,2.2528530309798933,57,122,0,57,0,122
95,89,1,1,231,2.3636119798921444,82,149,0,82,0,149
96,89,1,1,162,2.2095150145426308,53,109,0,53,0,109
97,89,1,1,66,1.8195439355418688,22,44,0,22,0,44
98,89,1,1,5,0.6989700043360189,1,4,0,1,0,4
99,89,1,1,1,0.0,0,1,0,0,0,1
2,90,1,1,9,0.9542425094393249,3,6,0,3,0,6
3,90,1,1,26,1.414973347970818,6,20,0,6,0,20
4,90,1,1,99,1.99563519459755,38,61,0,38,0,61
5,90,1,1,217,2.3364597338485296,82,135,0,82,0,135
6,90,1,1,263,2.419955748489758,112,151,0,112,0,151
7,90,1,1,146,2.164352855784437,50,96,0,50,0,96
8,90,1,1,13,1.1139433523068367,4,9,0,4,0,9
9,90,1,1,1,0.0,0,1,0,0,1,0
10,90,1,1,2,0.3010299956639812,0,2,0,0,2,0
11,90,1,1,1,0.0,1,0,1,0,0,0
12,90,1,1,6,0.7781512503836436,5,1,5,0,1,0
13,90,1,1,2,0.3010299956639812,1,1,1,0,1,0
14,90,1,1,4,0.6020599913279624,2,2,2,0,2,0
15,90,1,1,5,0.6989700043360189,2,3,2,0,3,0
16,90,1,1,11,1.0413926851582251,3,8,3,0,8,0
17,90,1,1,7,0.8450980400142568,3,4,3,0,4,0
18,90,1,1,10,1.0,3,7,3,0,7,0
19,90,1,1,8,0.9030899869919435,2,6,2,0,6,0
20,90,1,1,12,1.0791812460476249,7,5,7,0,5,0
21,90,1,1,3,0.47712125471966244,1,2,1,0,2,0
22,90,1,1,11,1.0413926851582251,6,5,6,0,5,0
23,90,1,1,17,1.2304489213782739,9,8,9,0,8,0
24,90,1,1,7,0.8450980400142568,3,4,3,0,4,0
25,90,1,1,17,1.2304489213782739,8,9,8,0,9,0
26,90,1,1,11,1.0413926851582251,2,9,2,0,9,0
27,90,1,1,14,1.146128035678238,3,11,3,0,11,0
28,90,1,1,11,1.0413926851582251,6,5,6,0,5,0
29,90,1,1,12,1.0791812460476249,4,8,4,0,8,0
30,90,1,1,15,1.1760912590556813,3,12,3,0,12,0
31,90,1,1,6,0.7781512503836436,1,5,1,0,5,0
32,90,1,1,7,0.8450980400142568,4,3,4,0,3,0
33,90,1,1,9,0.9542425094393249,2,7,2,0,7,0
34,90,1,1,9,0.9542425094393249,3,6,3,0,6,0
35,90,1,1,11,1.0413926851582251,3,8,3,0,8,0
36,90,1,1,6,0.7781512503836436,1,5,1,0,5,0
37,90,1,1,3,0.47712125471966244,1,2,1,0,2,0
38,90,1,1,4,0.6020599913279624,1,3,1,0,3,0
39,90,1,1,7,0.8450980400142568,1,6,1,0,6,0
40,90,1,1,13,1.1139433523068367,3,10,3,0,10,0
41,90,1,1,13,1.1139433523068367,3,10,3,0,10,0
42,90,1,1,13,1.1139433523068367,4,9,4,0,9,0
43,90,1,1,31,1.4913616938342726,17,14,17,0,14,0
44,90,1,1,39,1.591064607026499,16,23,16,0,23,0
45,90,1,1,42,1.6232492903979006,22,20,22,0,20,0
46,90,1,1,109,2.037426497940624,60,49,60,0,49,0
47,90,1,1,115,2.060697840353612,84,31,84,0,31,0
48,90,1,1,84,1.9242792860618816,54,30,54,0,30,0
49,90,1,1,93,1.968482948553935,71,22,71,0,22,0
50,90,1,1,89,1.9493900066449128,60,29,60,0,29,0
51,90,1,1,105,2.0211892990699383,78,27,78,0,27,0
52,90,1,1,66,1.8195439355418688,40,26,40,0,26,0
53,90,1,1,98,1.9912260756924949,70,28,70,0,28,0
54,90,1,1,73,1.863322860120456,50,23,50,0,23,0
55,90,1,1,99,1.99563519459755,74,25,74,0,25,0
56,90,1,1,75,1.8750612633917,51,24,51,0,24,0
57,90,1,1,62,1.792391689498254,38,24,38,0,24,0
58,90,1,1,47,1.6720978579357175,23,24,23,0,24,0
59,90,1,1,31,1.4913616938342726,23,8,23,0,8,0
60,90,1,1,27,1.4313637641589874,16,11,16,0,11,0
61,90,1,1,10,1.0,5,5,5,0,5,0
62,90,1,1,12,1.0791812460476249,1,11,1,0,11,0
63,90,1,1,6,0.7781512503836436,3,3,3,0,3,0
64,90,1,1,4,0.6020599913279624,1,3,1,0,3,0
65,90,1,1,12,1.0791812460476249,2,10,2,0,10,0
66,90,1,1,12,1.0791812460476249,4,8,4,0,8,0
67,90,1,1,6,0.7781512503836436,3,3,3,0,3,0
68,90,1,1,15,1.1760912590556813,6,9,6,0,9,0
69,90,1,1,10,1.0,3,7,3,0,7,0
70,90,1,1,10,1.0,2,8,2,0,8,0
71,90,1,1,9,0.9542425094393249,6,3,6,0,3,0
72,90,1,1,12,1.0791812460476249,7,5,7,0,5,0
73,90,1,1,5,0.6989700043360189,1,4,1,0,4,0
74,90,1,1,4,0.6020599913279624,2,2,2,0,2,0
75,90,1,1,15,1.1760912590556813,7,8,7,0,8,0
76,90,1,1,9,0.9542425094393249,2,7,2,0,7,0
77,90,1,1,10,1.0,3,7,3,0,7,0
78,90,1,1,6,0.7781512503836436,2,4,2,0,4,0
79,90,1,1,20,1.3010299956639813,7,13,7,0,13,0
80,90,1,1,7,0.8450980400142568,1,6,1,0,6,0
81,90,1,1,15,1.1760912590556813,7,8,7,0,8,0
82,90,1,1,13,1.1139433523068367,5,8,5,0,8,0
83,90,1,1,8,0.9030899869919435,2,6,2,0,6,0
84,90,1,1,12,1.0791812460476249,7,5,7,0,5,0
85,90,1,1,11,1.0413926851582251,3,8,3,0,8,0
86,90,1,1,6,0.7781512503836436,3,3,3,0,3,0
87,90,1,1,5,0.6989700043360189,2,3,2,0,3,0
88,90,1,1,1,0.0,0,1,0,0,1,0
89,90,1,1,2,0.3010299956639812,2,0,2,0,0,0
90,90,1,1,3,0.47712125471966244,2,1,2,0,1,0
91,90,1,1,1,0.0,0,1,0,0,1,0
92,90,1,1,5,0.6989700043360189,0,5,0,0,0,5
93,90,1,1,36,1.5563025007672873,15,21,0,15,0,21
94,90,1,1,109,2.037426497940624,42,67,0,42,0,67
95,90,1,1,158,2.1986570869544226,62,96,0,62,0,96
96,90,1,1,111,2.0453229787866576,40,71,0,40,0,71
97,90,1,1,35,1.5440680443502757,9,26,0,9,0,26
98,90,1,1,9,0.9542425094393249,1,8,0,1,0,8
99,90,1,1,2,0.3010299956639812,1,1,0,1,0,1
1,91,1,1,1,0.0,0,1,0,0,0,1
2,91,1,1,6,0.7781512503836436,2,4,0,2,0,4
3,91,1,1,23,1.3617278360175928,4,19,0,4,0,19
4,91,1,1,76,1.8808135922807914,26,50,0,26,0,50
5,91,1,1,158,2.1986570869544226,55,103,0,55,0,103
6,91,1,1,178,2.250420002308894,55,123,0,55,0,123
7,91,1,1,66,1.8195439355418688,27,39,0,27,0,39
8,91,1,1,10,1.0,3,7,0,3,0,7
10,91,1,1,1,0.0,1,0,1,0,0,0
12,91,1,1,6,0.7781512503836436,1,5,1,0,5,0
13,91,1,1,4,0.6020599913279624,1,3,1,0,3,0
14,91,1,1,4,0.6020599913279624,2,2,2,0,2,0
15,91,1,1,4,0.6020599913279624,1,3,1,0,3,0
16,91,1,1,9,0.9542425094393249,4,5,4,0,5,0
17,91,1,1,6,0.7781512503836436,2,4,2,0,4,0
18,91,1,1,8,0.9030899869919435,1,7,1,0,7,0
19,91,1,1,6,0.7781512503836436,2,4,2,0,4,0
20,91,1,1,5,0.6989700043360189,0,5,0,0,5,0
21,91,1,1,10,1.0,2,8,2,0,8,0
22,91,1,1,11,1.0413926851582251,2,9,2,0,9,0
23,91,1,1,12,1.0791812460476249,5,7,5,0,7,0
24,91,1,1,13,1.1139433523068367,5,8,5,0,8,0
25,91,1,1,14,1.146128035678238,4,10,4,0,10,0
26,91,1,1,11,1.0413926851582251,5,6,5,0,6,0
27,91,1,1,11,1.0413926851582251,5,6,5,0,6,0
28,91,1,1,11,1.0413926851582251,2,9,2,0,9,0
29,91,1,1,16,1.2041199826559248,5,11,5,0,11,0
30,91,1,1,10,1.0,4,6,4,0,6,0
31,91,1,1,15,1.1760912590556813,4,11,4,0,11,0
32,91,1,1,14,1.146128035678238,4,10,4,0,10,0
33,91,1,1,7,0.8450980400142568,2,5,2,0,5,0
34,91,1,1,8,0.9030899869919435,0,8,0,0,8,0
35,91,1,1,12,1.0791812460476249,3,9,3,0,9,0
36,91,1,1,11,1.0413926851582251,5,6,5,0,6,0
37,91,1,1,3,0.47712125471966244,3,0,3,0,0,0
38,91,1,1,7,0.8450980400142568,1,6,1,0,6,0
39,91,1,1,7,0.8450980400142568,1,6,1,0,6,0
40,91,1,1,19,1.2787536009528289,8,11,8,0,11,0
41,91,1,1,33,1.5185139398778875,14,19,14,0,19,0
42,91,1,1,34,1.5314789170422551,10,24,10,0,24,0
43,91,1,1,38,1.5797835966168101,16,22,16,0,22,0
44,91,1,1,63,1.7993405494535817,33,30,33,0,30,0
45,91,1,1,82,1.9138138523837167,46,36,46,0,36,0
46,91,1,1,127,2.103803720955957,78,49,78,0,49,0
47,91,1,1,135,2.130333768495006,91,44,91,0,44,0
48,91,1,1,119,2.0755469613925306,82,37,82,0,37,0
49,91,1,1,135,2.130333768495006,90,45,90,0,45,0
50,91,1,1,123,2.089905111439398,92,31,92,0,31,0
51,91,1,1,168,2.225309281725863,135,33,135,0,33,0
52,91,1,1,81,1.9084850188786497,58,23,58,0,23,0
53,91,1,1,120,2.0791812460476247,84,36,84,0,36,0
54,91,1,1,91,1.9590413923210936,62,29,62,0,29,0
55,91,1,1,88,1.9444826721501687,48,40,48,0,40,0
56,91,1,1,62,1.792391689498254,31,31,31,0,31,0
57,91,1,1,46,1.662757831681574,32,14,32,0,14,0
58,91,1,1,34,1.5314789170422551,21,13,21,0,13,0
59,91,1,1,35,1.5440680443502757,17,18,17,0,18,0
60,91,1,1,24,1.380211241711606,9,15,9,0,15,0
61,91,1,1,17,1.2304489213782739,5,12,5,0,12,0
62,91,1,1,13,1.1139433523068367,6,7,6,0,7,0
63,91,1,1,7,0.8450980400142568,1,6,1,0,6,0
64,91,1,1,11,1.0413926851582251,2,9,2,0,9,0
65,91,1,1,10,1.0,2,8,2,0,8,0
66,91,1,1,9,0.9542425094393249,3,6,3,0,6,0
67,91,1,1,8,0.9030899869919435,3,5,3,0,5,0
68,91,1,1,12,1.0791812460476249,4,8,4,0,8,0
69,91,1,1,7,0.8450980400142568,2,5,2,0,5,0
70,91,1,1,5,0.6989700043360189,2,3,2,0,3,0
71,91,1,1,7,0.8450980400142568,1,6,1,0,6,0
72,91,1,1,14,1.146128035678238,4,10,4,0,10,0
73,91,1,1,11,1.0413926851582251,6,5,6,0,5,0
74,91,1,1,11,1.0413926851582251,4,7,4,0,7,0
75,91,1,1,9,0.9542425094393249,3,6,3,0,6,0
76,91,1,1,10,1.0,3,7,3,0,7,0
77,91,1,1,13,1.1139433523068367,8,5,8,0,5,0
78,91,1,1,5,0.6989700043360189,1,4,1,0,4,0
79,91,1,1,10,1.0,5,5,5,0,5,0
80,91,1,1,5,0.6989700043360189,3,2,3,0,2,0
81,91,1,1,10,1.0,4,6,4,0,6,0
82,91,1,1,5,0.6989700043360189,3,2,3,0,2,0
83,91,1,1,12,1.0791812460476249,3,9,3,0,9,0
84,91,1,1,8,0.9030899869919435,4,4,4,0,4,0
85,91,1,1,5,0.6989700043360189,2,3,2,0,3,0
86,91,1,1,8,0.9030899869919435,2,6,2,0,6,0
87,91,1,1,6,0.7781512503836436,3,3,3,0,3,0
88,91,1,1,5,0.6989700043360189,3,2,3,0,2,0
89,91,1,1,3,0.47712125471966244,2,1,2,0,1,0
90,91,1,1,1,0.0,0,1,0,0,1,0
92,91,1,1,5,0.6989700043360189,2,3,0,2,0,3
93,91,1,1,46,1.662757831681574,17,29,0,17,0,29
94,91,1,1,144,2.1583624920952498,44,100,0,44,0,100
95,91,1,1,212,2.326335860928751,93,119,0,93,0,119
96,91,1,1,130,2.113943352306837,53,77,0,53,0,77
97,91,1,1,53,1.724275869600789,26,27,0,26,0,27
98,91,1,1,7,0.8450980400142568,5,2,0,5,0,2
99,91,1,1,1,0.0,0,1,0,0,0,1
2,92,1,1,1,0.0,0,1,0,0,0,1
3,92,1,1,17,1.2304489213782739,3,14,0,3,0,14
4,92,1,1,66,1.8195439355418688,22,44,0,22,0,44
5,92,1,1,93,1.968482948553935,31,62,0,31,0,62
6,92,1,1,124,2.093421685162235,55,69,0,55,0,69
7,92,1,1,78,1.8920946026904804,30,48,0,30,0,48
8,92,1,1,10,1.0,2,8,0,2,0,8
12,92,1,1,1,0.0,1,0,1,0,0,0
13,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
14,92,1,1,3,0.47712125471966244,1,2,1,0,2,0
15,92,1,1,3,0.47712125471966244,1,2,1,0,2,0
16,92,1,1,2,0.3010299956639812,0,2,0,0,2,0
17,92,1,1,1,0.0,0,1,0,0,1,0
18,92,1,1,4,0.6020599913279624,1,3,1,0,3,0
19,92,1,1,5,0.6989700043360189,1,4,1,0,4,0
20,92,1,1,2,0.3010299956639812,1,1,1,0,1,0
21,92,1,1,2,0.3010299956639812,1,1,1,0,1,0
22,92,1,1,3,0.47712125471966244,1,2,1,0,2,0
23,92,1,1,4,0.6020599913279624,1,3,1,0,3,0
24,92,1,1,3,0.47712125471966244,1,2,1,0,2,0
25,92,1,1,6,0.7781512503836436,3,3,3,0,3,0
26,92,1,1,4,0.6020599913279624,0,4,0,0,4,0
27,92,1,1,5,0.6989700043360189,3,2,3,0,2,0
28,92,1,1,3,0.47712125471966244,1,2,1,0,2,0
29,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
30,92,1,1,5,0.6989700043360189,1,4,1,0,4,0
31,92,1,1,3,0.47712125471966244,2,1,2,0,1,0
32,92,1,1,1,0.0,1,0,1,0,0,0
33,92,1,1,1,0.0,0,1,0,0,1,0
34,92,1,1,2,0.3010299956639812,2,0,2,0,0,0
35,92,1,1,1,0.0,1,0,1,0,0,0
36,92,1,1,1,0.0,0,1,0,0,1,0
37,92,1,1,1,0.0,0,1,0,0,1,0
38,92,1,1,1,0.0,0,1,0,0,1,0
40,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
41,92,1,1,5,0.6989700043360189,1,4,1,0,4,0
42,92,1,1,7,0.8450980400142568,4,3,4,0,3,0
43,92,1,1,6,0.7781512503836436,1,5,1,0,5,0
44,92,1,1,6,0.7781512503836436,2,4,2,0,4,0
45,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
46,92,1,1,15,1.1760912590556813,9,6,9,0,6,0
47,92,1,1,9,0.9542425094393249,7,2,7,0,2,0
48,92,1,1,8,0.9030899869919435,5,3,5,0,3,0
49,92,1,1,8,0.9030899869919435,5,3,5,0,3,0
50,92,1,1,7,0.8450980400142568,4,3,4,0,3,0
51,92,1,1,11,1.0413926851582251,8,3,8,0,3,0
52,92,1,1,14,1.146128035678238,8,6,8,0,6,0
53,92,1,1,8,0.9030899869919435,6,2,6,0,2,0
54,92,1,1,9,0.9542425094393249,7,2,7,0,2,0
55,92,1,1,9,0.9542425094393249,6,3,6,0,3,0
56,92,1,1,12,1.0791812460476249,8,4,8,0,4,0
57,92,1,1,10,1.0,6,4,6,0,4,0
58,92,1,1,14,1.146128035678238,10,4,10,0,4,0
59,92,1,1,6,0.7781512503836436,5,1,5,0,1,0
60,92,1,1,10,1.0,5,5,5,0,5,0
61,92,1,1,3,0.47712125471966244,2,1,2,0,1,0
62,92,1,1,2,0.3010299956639812,1,1,1,0,1,0
63,92,1,1,3,0.47712125471966244,1,2,1,0,2,0
64,92,1,1,1,0.0,0,1,0,0,1,0
65,92,1,1,2,0.3010299956639812,1,1,1,0,1,0
66,92,1,1,4,0.6020599913279624,1,3,1,0,3,0
67,92,1,1,1,0.0,1,0,1,0,0,0
68,92,1,1,1,0.0,0,1,0,0,1,0
69,92,1,1,2,0.3010299956639812,1,1,1,0,1,0
70,92,1,1,3,0.47712125471966244,2,1,2,0,1,0
71,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
72,92,1,1,1,0.0,1,0,1,0,0,0
73,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
74,92,1,1,3,0.47712125471966244,0,3,0,0,3,0
75,92,1,1,3,0.47712125471966244,2,1,2,0,1,0
76,92,1,1,4,0.6020599913279624,2,2,2,0,2,0
77,92,1,1,5,0.6989700043360189,3,2,3,0,2,0
